==========================================
K-Test for Random Sampling Configuration
==========================================
Total experiments: 28
Datasets: cifar10 cifar100
Blocks: ConvNNAttention
K values: 1 2 3 4 5 6 7 8 9 10 11 12 16 25
Learning rate: 1e-4
==========================================

[1/28] Dataset=cifar10 | K=1 | Block=ConvNNAttention
Output: ./Final_Output/K_test_correct_random/ViT-Tiny-CIFAR10/ConvNNAttention_Random_K1_NS32_s42
Files already downloaded and verified
Files already downloaded and verified
Model: VIT ConvNNAttention
Total Parameters: 5481610
Trainable Parameters: 5481610
   - Trainable Parameters: 5.48161000 M
Model Complexity (Profiler):
   - GFLOPs: 2.03378938
   - Trainable Parameters: 5.48161000 M
[Epoch 001] Time: 19.9183s | [Train] Loss: 2.38003699 Accuracy: Top1: 10.0446%, Top5: 49.8390% | [Test] Loss: 2.34667221 Accuracy: Top1: 9.9121%, Top5: 49.8535%
[Epoch 128] Time: 18.2911s | [Train] Loss: 2.30350742 Accuracy: Top1: 9.9283%, Top5: 49.8414% | [Test] Loss: 2.30379372 Accuracy: Top1: 9.7656%, Top5: 49.1211%
[Epoch 129] Time: 18.0581s | [Train] Loss: 2.30358750 Accuracy: Top1: 9.9593%, Top5: 49.6353% | [Test] Loss: 2.30340955 Accuracy: Top1: 9.7656%, Top5: 49.2676%
[Epoch 130] Time: 18.0895s | [Train] Loss: 2.30355837 Accuracy: Top1: 10.1909%, Top5: 49.9984% | [Test] Loss: 2.30373242 Accuracy: Top1: 10.2051%, Top5: 49.8535%
[Epoch 131] Time: 18.0906s | [Train] Loss: 2.30348995 Accuracy: Top1: 9.7592%, Top5: 49.6353% | [Test] Loss: 2.30296832 Accuracy: Top1: 9.9121%, Top5: 50.1465%
[Epoch 132] Time: 18.1295s | [Train] Loss: 2.30339956 Accuracy: Top1: 10.1216%, Top5: 50.2005% | [Test] Loss: 2.30329459 Accuracy: Top1: 10.2051%, Top5: 50.1465%
[Epoch 133] Time: 18.2089s | [Train] Loss: 2.30348277 Accuracy: Top1: 9.9928%, Top5: 49.6014% | [Test] Loss: 2.30306224 Accuracy: Top1: 9.7656%, Top5: 50.0000%
[Epoch 134] Time: 18.3178s | [Train] Loss: 2.30350381 Accuracy: Top1: 9.8063%, Top5: 49.7505% | [Test] Loss: 2.30328696 Accuracy: Top1: 9.9121%, Top5: 50.0000%
[Epoch 135] Time: 18.1175s | [Train] Loss: 2.30342998 Accuracy: Top1: 10.0893%, Top5: 49.7684% | [Test] Loss: 2.30285417 Accuracy: Top1: 9.9121%, Top5: 49.5605%
[Epoch 136] Time: 18.2140s | [Train] Loss: 2.30335153 Accuracy: Top1: 9.8242%, Top5: 49.7166% | [Test] Loss: 2.30314206 Accuracy: Top1: 10.2051%, Top5: 49.8535%
[Epoch 137] Time: 18.0483s | [Train] Loss: 2.30338588 Accuracy: Top1: 10.0534%, Top5: 49.8493% | [Test] Loss: 2.30307658 Accuracy: Top1: 9.7656%, Top5: 49.5605%
[Epoch 138] Time: 18.1996s | [Train] Loss: 2.30355144 Accuracy: Top1: 9.6819%, Top5: 49.7453% | [Test] Loss: 2.30275665 Accuracy: Top1: 9.7656%, Top5: 50.1465%
[Epoch 139] Time: 18.1849s | [Train] Loss: 2.30335689 Accuracy: Top1: 9.8844%, Top5: 49.8577% | [Test] Loss: 2.30332776 Accuracy: Top1: 10.2051%, Top5: 50.2930%
[Epoch 140] Time: 18.1179s | [Train] Loss: 2.30330350 Accuracy: Top1: 10.0040%, Top5: 49.5879% | [Test] Loss: 2.30304801 Accuracy: Top1: 9.9121%, Top5: 50.2930%
[Epoch 141] Time: 18.1288s | [Train] Loss: 2.30327696 Accuracy: Top1: 10.0666%, Top5: 50.2136% | [Test] Loss: 2.30280805 Accuracy: Top1: 9.9121%, Top5: 50.1465%
[Epoch 142] Time: 18.1539s | [Train] Loss: 2.30345203 Accuracy: Top1: 9.8669%, Top5: 49.7636% | [Test] Loss: 2.30262501 Accuracy: Top1: 10.2051%, Top5: 50.5859%
[Epoch 143] Time: 18.1078s | [Train] Loss: 2.30347749 Accuracy: Top1: 9.9015%, Top5: 49.9103% | [Test] Loss: 2.30399696 Accuracy: Top1: 9.7656%, Top5: 49.5605%
[Epoch 144] Time: 18.1402s | [Train] Loss: 2.30338151 Accuracy: Top1: 9.9853%, Top5: 50.1224% | [Test] Loss: 2.30499799 Accuracy: Top1: 9.9121%, Top5: 50.0000%
[Epoch 145] Time: 18.0967s | [Train] Loss: 2.30337242 Accuracy: Top1: 10.1419%, Top5: 50.0060% | [Test] Loss: 2.30354596 Accuracy: Top1: 9.9121%, Top5: 50.4395%
[Epoch 146] Time: 18.1831s | [Train] Loss: 2.30342830 Accuracy: Top1: 9.7298%, Top5: 49.3850% | [Test] Loss: 2.30273513 Accuracy: Top1: 9.7656%, Top5: 50.5859%
[Epoch 147] Time: 18.1746s | [Train] Loss: 2.30341430 Accuracy: Top1: 9.7628%, Top5: 49.6345% | [Test] Loss: 2.30411924 Accuracy: Top1: 9.7656%, Top5: 49.8535%
[Epoch 148] Time: 18.1178s | [Train] Loss: 2.30332761 Accuracy: Top1: 9.8342%, Top5: 49.7935% | [Test] Loss: 2.30272555 Accuracy: Top1: 9.7656%, Top5: 50.2930%
[Epoch 149] Time: 18.1733s | [Train] Loss: 2.30329319 Accuracy: Top1: 10.1060%, Top5: 49.4073% | [Test] Loss: 2.30364560 Accuracy: Top1: 9.9121%, Top5: 49.8535%
[Epoch 150] Time: 18.1577s | [Train] Loss: 2.30319136 Accuracy: Top1: 10.0267%, Top5: 50.0514% | [Test] Loss: 2.30287721 Accuracy: Top1: 9.7656%, Top5: 50.1465%
✓ Experiment 1 succeeded

[2/28] Dataset=cifar10 | K=2 | Block=ConvNNAttention
Output: ./Final_Output/K_test_correct_random/ViT-Tiny-CIFAR10/ConvNNAttention_Random_K2_NS32_s42
Files already downloaded and verified
Files already downloaded and verified
Model: VIT ConvNNAttention
Total Parameters: 5483914
Trainable Parameters: 5483914
   - Trainable Parameters: 5.48391400 M
Model Complexity (Profiler):
   - GFLOPs: 2.03424326
   - Trainable Parameters: 5.48391400 M
[Epoch 001] Time: 20.5252s | [Train] Loss: 1.87455541 Accuracy: Top1: 30.9670%, Top5: 81.9874% | [Test] Loss: 1.69860311 Accuracy: Top1: 38.5547%, Top5: 86.8750%
[Epoch 002] Time: 20.0223s | [Train] Loss: 1.66775296 Accuracy: Top1: 38.6519%, Top5: 88.0381% | [Test] Loss: 1.62110708 Accuracy: Top1: 40.8301%, Top5: 89.2969%
[Epoch 003] Time: 19.9953s | [Train] Loss: 1.58299141 Accuracy: Top1: 41.6378%, Top5: 89.8944% | [Test] Loss: 1.57305738 Accuracy: Top1: 42.7441%, Top5: 89.5117%
[Epoch 004] Time: 19.9860s | [Train] Loss: 1.52563622 Accuracy: Top1: 43.8628%, Top5: 90.9451% | [Test] Loss: 1.45288056 Accuracy: Top1: 46.9531%, Top5: 92.0898%
[Epoch 005] Time: 19.9162s | [Train] Loss: 1.47846286 Accuracy: Top1: 45.6884%, Top5: 91.7415% | [Test] Loss: 1.46898729 Accuracy: Top1: 47.4902%, Top5: 92.1875%
[Epoch 006] Time: 19.9485s | [Train] Loss: 1.45246599 Accuracy: Top1: 46.7016%, Top5: 92.1676% | [Test] Loss: 1.39609027 Accuracy: Top1: 48.8770%, Top5: 92.9395%
[Epoch 007] Time: 19.8618s | [Train] Loss: 1.40825528 Accuracy: Top1: 48.4742%, Top5: 92.8663% | [Test] Loss: 1.34744877 Accuracy: Top1: 50.3418%, Top5: 93.9941%
[Epoch 008] Time: 20.0778s | [Train] Loss: 1.38875474 Accuracy: Top1: 49.2191%, Top5: 93.0620% | [Test] Loss: 1.37097240 Accuracy: Top1: 50.0977%, Top5: 93.4570%
[Epoch 009] Time: 19.9844s | [Train] Loss: 1.36058680 Accuracy: Top1: 50.1933%, Top5: 93.4503% | [Test] Loss: 1.35149332 Accuracy: Top1: 50.7031%, Top5: 93.6328%
[Epoch 010] Time: 19.9111s | [Train] Loss: 1.34190742 Accuracy: Top1: 51.0774%, Top5: 93.7380% | [Test] Loss: 1.31385688 Accuracy: Top1: 51.6699%, Top5: 94.1016%
[Epoch 011] Time: 20.0548s | [Train] Loss: 1.31754304 Accuracy: Top1: 51.8583%, Top5: 94.0003% | [Test] Loss: 1.31000859 Accuracy: Top1: 52.2363%, Top5: 94.3066%
[Epoch 012] Time: 19.8686s | [Train] Loss: 1.29798846 Accuracy: Top1: 52.6925%, Top5: 94.2650% | [Test] Loss: 1.27749607 Accuracy: Top1: 52.9102%, Top5: 94.5410%
[Epoch 013] Time: 19.9214s | [Train] Loss: 1.28627960 Accuracy: Top1: 52.9763%, Top5: 94.3941% | [Test] Loss: 1.27768894 Accuracy: Top1: 53.3301%, Top5: 94.6289%
[Epoch 014] Time: 20.1099s | [Train] Loss: 1.26976487 Accuracy: Top1: 53.8620%, Top5: 94.6313% | [Test] Loss: 1.22665683 Accuracy: Top1: 55.6152%, Top5: 95.1172%
[Epoch 015] Time: 19.9121s | [Train] Loss: 1.24656839 Accuracy: Top1: 54.2267%, Top5: 94.8752% | [Test] Loss: 1.28220938 Accuracy: Top1: 52.7148%, Top5: 94.6191%
[Epoch 016] Time: 19.9473s | [Train] Loss: 1.22470937 Accuracy: Top1: 55.5800%, Top5: 95.1834% | [Test] Loss: 1.19550618 Accuracy: Top1: 56.6797%, Top5: 95.4492%
[Epoch 017] Time: 19.9647s | [Train] Loss: 1.21975940 Accuracy: Top1: 55.5158%, Top5: 95.2268% | [Test] Loss: 1.21672486 Accuracy: Top1: 55.5762%, Top5: 95.4590%
[Epoch 018] Time: 19.8840s | [Train] Loss: 1.19976300 Accuracy: Top1: 56.4266%, Top5: 95.4321% | [Test] Loss: 1.19237639 Accuracy: Top1: 56.0547%, Top5: 95.5566%
[Epoch 019] Time: 19.9708s | [Train] Loss: 1.18144094 Accuracy: Top1: 57.0596%, Top5: 95.4337% | [Test] Loss: 1.22044073 Accuracy: Top1: 56.1328%, Top5: 95.1660%
[Epoch 020] Time: 19.9541s | [Train] Loss: 1.17532299 Accuracy: Top1: 57.4191%, Top5: 95.6031% | [Test] Loss: 1.14516799 Accuracy: Top1: 58.7695%, Top5: 95.9863%
[Epoch 021] Time: 19.9917s | [Train] Loss: 1.14733061 Accuracy: Top1: 58.5746%, Top5: 95.8171% | [Test] Loss: 1.14447635 Accuracy: Top1: 58.3105%, Top5: 96.1914%
[Epoch 022] Time: 19.9397s | [Train] Loss: 1.14694965 Accuracy: Top1: 58.4431%, Top5: 95.7840% | [Test] Loss: 1.13322826 Accuracy: Top1: 58.8281%, Top5: 96.0742%
[Epoch 023] Time: 19.9905s | [Train] Loss: 1.13149411 Accuracy: Top1: 58.9429%, Top5: 96.1017% | [Test] Loss: 1.13059199 Accuracy: Top1: 58.6621%, Top5: 96.2109%
[Epoch 024] Time: 19.9922s | [Train] Loss: 1.12148297 Accuracy: Top1: 59.4105%, Top5: 96.0403% | [Test] Loss: 1.13398938 Accuracy: Top1: 58.8477%, Top5: 95.9082%
[Epoch 025] Time: 19.8954s | [Train] Loss: 1.11365540 Accuracy: Top1: 59.5894%, Top5: 96.0846% | [Test] Loss: 1.09706760 Accuracy: Top1: 60.5469%, Top5: 96.0352%
[Epoch 026] Time: 19.9896s | [Train] Loss: 1.09724630 Accuracy: Top1: 60.4620%, Top5: 96.2643% | [Test] Loss: 1.16439756 Accuracy: Top1: 57.5488%, Top5: 95.7617%
[Epoch 027] Time: 19.9650s | [Train] Loss: 1.09944846 Accuracy: Top1: 60.3057%, Top5: 96.3656% | [Test] Loss: 1.08607028 Accuracy: Top1: 60.5469%, Top5: 96.6406%
[Epoch 028] Time: 19.9452s | [Train] Loss: 1.07193790 Accuracy: Top1: 61.1810%, Top5: 96.5980% | [Test] Loss: 1.07502526 Accuracy: Top1: 60.9961%, Top5: 96.4453%
[Epoch 029] Time: 19.9825s | [Train] Loss: 1.07016057 Accuracy: Top1: 61.2046%, Top5: 96.5836% | [Test] Loss: 1.08715441 Accuracy: Top1: 60.6738%, Top5: 96.5332%
[Epoch 030] Time: 19.9245s | [Train] Loss: 1.06820733 Accuracy: Top1: 61.4421%, Top5: 96.4453% | [Test] Loss: 1.06241078 Accuracy: Top1: 61.3379%, Top5: 96.5039%
[Epoch 031] Time: 19.8772s | [Train] Loss: 1.05189439 Accuracy: Top1: 62.2294%, Top5: 96.6498% | [Test] Loss: 1.05474554 Accuracy: Top1: 62.6562%, Top5: 96.8652%
[Epoch 032] Time: 19.8792s | [Train] Loss: 1.05025325 Accuracy: Top1: 62.1696%, Top5: 96.6801% | [Test] Loss: 1.10385008 Accuracy: Top1: 60.9375%, Top5: 96.2012%
[Epoch 033] Time: 19.8908s | [Train] Loss: 1.03762160 Accuracy: Top1: 62.6690%, Top5: 96.7231% | [Test] Loss: 1.07373335 Accuracy: Top1: 60.7422%, Top5: 96.5918%
[Epoch 034] Time: 20.1802s | [Train] Loss: 1.03002638 Accuracy: Top1: 63.0943%, Top5: 96.7905% | [Test] Loss: 1.04592299 Accuracy: Top1: 61.8750%, Top5: 96.8359%
[Epoch 035] Time: 19.9899s | [Train] Loss: 1.02000639 Accuracy: Top1: 63.1920%, Top5: 96.8694% | [Test] Loss: 1.02599498 Accuracy: Top1: 63.3691%, Top5: 97.0605%
[Epoch 036] Time: 19.9453s | [Train] Loss: 1.01326374 Accuracy: Top1: 63.5989%, Top5: 96.8937% | [Test] Loss: 1.01588923 Accuracy: Top1: 62.7832%, Top5: 96.9434%
[Epoch 037] Time: 19.9950s | [Train] Loss: 1.00313561 Accuracy: Top1: 63.9222%, Top5: 97.0002% | [Test] Loss: 1.01420868 Accuracy: Top1: 63.6816%, Top5: 96.8066%
[Epoch 038] Time: 19.8548s | [Train] Loss: 0.98945618 Accuracy: Top1: 64.2777%, Top5: 97.1732% | [Test] Loss: 1.03712395 Accuracy: Top1: 63.4961%, Top5: 96.6602%
[Epoch 039] Time: 19.9923s | [Train] Loss: 0.98412447 Accuracy: Top1: 64.6118%, Top5: 97.0926% | [Test] Loss: 1.03028797 Accuracy: Top1: 63.0762%, Top5: 97.1094%
[Epoch 040] Time: 19.9115s | [Train] Loss: 0.97482925 Accuracy: Top1: 64.9896%, Top5: 97.1672% | [Test] Loss: 1.03098024 Accuracy: Top1: 63.4668%, Top5: 96.9531%
[Epoch 041] Time: 19.8664s | [Train] Loss: 0.97250684 Accuracy: Top1: 64.8087%, Top5: 97.3410% | [Test] Loss: 1.00821544 Accuracy: Top1: 63.4375%, Top5: 96.9531%
[Epoch 042] Time: 19.9031s | [Train] Loss: 0.95990723 Accuracy: Top1: 65.4181%, Top5: 97.3792% | [Test] Loss: 1.02529159 Accuracy: Top1: 63.8281%, Top5: 96.7090%
[Epoch 043] Time: 20.0179s | [Train] Loss: 0.95946824 Accuracy: Top1: 65.5808%, Top5: 97.2871% | [Test] Loss: 0.97766310 Accuracy: Top1: 65.4883%, Top5: 97.0801%
[Epoch 044] Time: 19.9539s | [Train] Loss: 0.94591459 Accuracy: Top1: 66.1599%, Top5: 97.3864% | [Test] Loss: 1.02978652 Accuracy: Top1: 63.8379%, Top5: 96.9434%
[Epoch 045] Time: 20.0102s | [Train] Loss: 0.94018974 Accuracy: Top1: 66.2576%, Top5: 97.4370% | [Test] Loss: 0.99523130 Accuracy: Top1: 64.5703%, Top5: 96.9238%
[Epoch 046] Time: 19.9244s | [Train] Loss: 0.93829941 Accuracy: Top1: 66.3572%, Top5: 97.3717% | [Test] Loss: 0.93369021 Accuracy: Top1: 67.0312%, Top5: 97.3828%
[Epoch 047] Time: 19.9527s | [Train] Loss: 0.92339956 Accuracy: Top1: 67.0763%, Top5: 97.5108% | [Test] Loss: 0.94416319 Accuracy: Top1: 66.6211%, Top5: 97.3438%
[Epoch 048] Time: 19.8796s | [Train] Loss: 0.91705940 Accuracy: Top1: 66.9312%, Top5: 97.6232% | [Test] Loss: 0.97886784 Accuracy: Top1: 64.9902%, Top5: 97.2949%
[Epoch 049] Time: 19.8632s | [Train] Loss: 0.92109670 Accuracy: Top1: 67.2313%, Top5: 97.5646% | [Test] Loss: 0.96383080 Accuracy: Top1: 65.8984%, Top5: 97.6953%
[Epoch 050] Time: 20.0000s | [Train] Loss: 0.90865074 Accuracy: Top1: 67.5729%, Top5: 97.6499% | [Test] Loss: 0.94607771 Accuracy: Top1: 66.4453%, Top5: 97.3242%
[Epoch 051] Time: 20.0890s | [Train] Loss: 0.90535670 Accuracy: Top1: 67.2640%, Top5: 97.6375% | [Test] Loss: 0.92618332 Accuracy: Top1: 67.2949%, Top5: 97.2949%
[Epoch 052] Time: 19.9409s | [Train] Loss: 0.89843099 Accuracy: Top1: 67.9672%, Top5: 97.6993% | [Test] Loss: 0.92897052 Accuracy: Top1: 66.8555%, Top5: 97.3633%
[Epoch 053] Time: 20.0461s | [Train] Loss: 0.88694048 Accuracy: Top1: 68.2809%, Top5: 97.7607% | [Test] Loss: 0.93340404 Accuracy: Top1: 67.1289%, Top5: 97.5488%
[Epoch 054] Time: 20.0601s | [Train] Loss: 0.87660963 Accuracy: Top1: 68.8010%, Top5: 97.8165% | [Test] Loss: 0.93213192 Accuracy: Top1: 67.1484%, Top5: 97.2168%
[Epoch 055] Time: 19.9556s | [Train] Loss: 0.87400406 Accuracy: Top1: 68.8006%, Top5: 97.7894% | [Test] Loss: 0.95027593 Accuracy: Top1: 65.9375%, Top5: 97.4121%
[Epoch 056] Time: 19.9346s | [Train] Loss: 0.86836033 Accuracy: Top1: 68.8648%, Top5: 97.9205% | [Test] Loss: 0.92009915 Accuracy: Top1: 67.5098%, Top5: 97.7930%
[Epoch 057] Time: 19.8752s | [Train] Loss: 0.86144935 Accuracy: Top1: 69.4715%, Top5: 97.8575% | [Test] Loss: 0.90548821 Accuracy: Top1: 67.4316%, Top5: 97.3535%
[Epoch 058] Time: 19.9798s | [Train] Loss: 0.85952636 Accuracy: Top1: 69.0800%, Top5: 97.9488% | [Test] Loss: 0.93478475 Accuracy: Top1: 67.4219%, Top5: 97.3828%
[Epoch 059] Time: 19.8724s | [Train] Loss: 0.85320760 Accuracy: Top1: 69.3228%, Top5: 97.9707% | [Test] Loss: 0.90844539 Accuracy: Top1: 67.7539%, Top5: 97.6074%
[Epoch 060] Time: 19.9458s | [Train] Loss: 0.85285536 Accuracy: Top1: 69.2435%, Top5: 97.9572% | [Test] Loss: 0.92798016 Accuracy: Top1: 67.1289%, Top5: 97.6562%
[Epoch 061] Time: 20.0737s | [Train] Loss: 0.84085479 Accuracy: Top1: 69.9091%, Top5: 98.0588% | [Test] Loss: 0.88877064 Accuracy: Top1: 68.6133%, Top5: 97.5684%
[Epoch 062] Time: 20.1306s | [Train] Loss: 0.83140614 Accuracy: Top1: 70.1056%, Top5: 98.0847% | [Test] Loss: 0.92437733 Accuracy: Top1: 67.9590%, Top5: 97.5293%
[Epoch 063] Time: 20.0595s | [Train] Loss: 0.83506149 Accuracy: Top1: 69.7987%, Top5: 98.0859% | [Test] Loss: 0.88599055 Accuracy: Top1: 69.0430%, Top5: 97.7441%
[Epoch 064] Time: 19.9692s | [Train] Loss: 0.83205099 Accuracy: Top1: 70.3448%, Top5: 98.0688% | [Test] Loss: 0.90159526 Accuracy: Top1: 68.3301%, Top5: 97.3926%
[Epoch 065] Time: 19.9292s | [Train] Loss: 0.82941633 Accuracy: Top1: 70.0889%, Top5: 98.1294% | [Test] Loss: 0.87576512 Accuracy: Top1: 69.1309%, Top5: 97.7832%
[Epoch 066] Time: 20.0531s | [Train] Loss: 0.81646473 Accuracy: Top1: 70.8438%, Top5: 98.1720% | [Test] Loss: 0.90806342 Accuracy: Top1: 68.2617%, Top5: 97.6270%
[Epoch 067] Time: 19.9212s | [Train] Loss: 0.80837434 Accuracy: Top1: 71.0375%, Top5: 98.2179% | [Test] Loss: 0.88747672 Accuracy: Top1: 68.6621%, Top5: 97.5391%
[Epoch 068] Time: 19.9045s | [Train] Loss: 0.81189034 Accuracy: Top1: 70.8211%, Top5: 98.2119% | [Test] Loss: 0.89972983 Accuracy: Top1: 68.6133%, Top5: 97.5684%
[Epoch 069] Time: 20.0644s | [Train] Loss: 0.80456710 Accuracy: Top1: 71.1436%, Top5: 98.2043% | [Test] Loss: 0.86255150 Accuracy: Top1: 69.8828%, Top5: 97.8125%
[Epoch 070] Time: 19.9190s | [Train] Loss: 0.79601308 Accuracy: Top1: 71.5482%, Top5: 98.2334% | [Test] Loss: 0.85167847 Accuracy: Top1: 69.6094%, Top5: 98.0078%
[Epoch 071] Time: 19.9072s | [Train] Loss: 0.79044692 Accuracy: Top1: 71.7530%, Top5: 98.2968% | [Test] Loss: 0.85927365 Accuracy: Top1: 69.9805%, Top5: 97.7832%
[Epoch 072] Time: 20.0254s | [Train] Loss: 0.78745019 Accuracy: Top1: 71.6817%, Top5: 98.3773% | [Test] Loss: 0.85022419 Accuracy: Top1: 70.2734%, Top5: 98.0273%
[Epoch 073] Time: 19.8712s | [Train] Loss: 0.77843188 Accuracy: Top1: 72.1751%, Top5: 98.3490% | [Test] Loss: 0.87766699 Accuracy: Top1: 69.1797%, Top5: 97.9395%
[Epoch 074] Time: 20.1045s | [Train] Loss: 0.77801079 Accuracy: Top1: 72.1281%, Top5: 98.3769% | [Test] Loss: 0.83335182 Accuracy: Top1: 70.5176%, Top5: 98.0371%
[Epoch 075] Time: 19.9172s | [Train] Loss: 0.78041790 Accuracy: Top1: 72.0496%, Top5: 98.3287% | [Test] Loss: 0.84819611 Accuracy: Top1: 70.7031%, Top5: 97.9297%
[Epoch 076] Time: 19.9738s | [Train] Loss: 0.76910276 Accuracy: Top1: 72.4924%, Top5: 98.3833% | [Test] Loss: 0.85608948 Accuracy: Top1: 69.7461%, Top5: 97.9883%
[Epoch 077] Time: 19.9270s | [Train] Loss: 0.77363366 Accuracy: Top1: 72.2569%, Top5: 98.3654% | [Test] Loss: 0.86363779 Accuracy: Top1: 70.3320%, Top5: 97.7832%
[Epoch 078] Time: 19.9484s | [Train] Loss: 0.76512928 Accuracy: Top1: 72.5235%, Top5: 98.3996% | [Test] Loss: 0.83416238 Accuracy: Top1: 70.5078%, Top5: 97.8711%
[Epoch 079] Time: 20.0284s | [Train] Loss: 0.75975209 Accuracy: Top1: 72.7029%, Top5: 98.4801% | [Test] Loss: 0.80342223 Accuracy: Top1: 72.0215%, Top5: 98.1934%
[Epoch 080] Time: 19.9009s | [Train] Loss: 0.75444041 Accuracy: Top1: 73.0971%, Top5: 98.4391% | [Test] Loss: 0.84490328 Accuracy: Top1: 70.2637%, Top5: 97.9004%
[Epoch 081] Time: 20.0388s | [Train] Loss: 0.74606512 Accuracy: Top1: 73.2482%, Top5: 98.6141% | [Test] Loss: 0.84229719 Accuracy: Top1: 70.4590%, Top5: 98.0762%
[Epoch 082] Time: 19.9967s | [Train] Loss: 0.74644848 Accuracy: Top1: 73.3323%, Top5: 98.5479% | [Test] Loss: 0.86310003 Accuracy: Top1: 69.8730%, Top5: 97.9297%
[Epoch 083] Time: 20.1927s | [Train] Loss: 0.74210617 Accuracy: Top1: 73.6448%, Top5: 98.4610% | [Test] Loss: 0.82397354 Accuracy: Top1: 71.0254%, Top5: 98.1445%
[Epoch 084] Time: 19.8764s | [Train] Loss: 0.73300971 Accuracy: Top1: 73.7392%, Top5: 98.5643% | [Test] Loss: 0.82805700 Accuracy: Top1: 71.1035%, Top5: 98.0957%
[Epoch 085] Time: 19.9966s | [Train] Loss: 0.73928294 Accuracy: Top1: 73.4267%, Top5: 98.6523% | [Test] Loss: 0.81764991 Accuracy: Top1: 71.2988%, Top5: 97.9688%
[Epoch 086] Time: 19.8905s | [Train] Loss: 0.72643215 Accuracy: Top1: 74.0569%, Top5: 98.6507% | [Test] Loss: 0.83451104 Accuracy: Top1: 71.1230%, Top5: 98.1738%
[Epoch 087] Time: 19.9258s | [Train] Loss: 0.72455263 Accuracy: Top1: 74.1821%, Top5: 98.5930% | [Test] Loss: 0.84680320 Accuracy: Top1: 70.9277%, Top5: 97.9004%
[Epoch 088] Time: 19.9980s | [Train] Loss: 0.71794472 Accuracy: Top1: 74.1470%, Top5: 98.5981% | [Test] Loss: 0.82665072 Accuracy: Top1: 71.7090%, Top5: 98.0664%
[Epoch 089] Time: 19.9031s | [Train] Loss: 0.71706181 Accuracy: Top1: 74.4065%, Top5: 98.6667% | [Test] Loss: 0.81606382 Accuracy: Top1: 72.1680%, Top5: 98.2324%
[Epoch 090] Time: 19.9440s | [Train] Loss: 0.71248436 Accuracy: Top1: 74.5340%, Top5: 98.7042% | [Test] Loss: 0.81954775 Accuracy: Top1: 71.5625%, Top5: 97.8809%
[Epoch 091] Time: 19.8825s | [Train] Loss: 0.71165004 Accuracy: Top1: 74.4631%, Top5: 98.6547% | [Test] Loss: 0.82584520 Accuracy: Top1: 71.9531%, Top5: 98.0664%
[Epoch 092] Time: 19.9374s | [Train] Loss: 0.70456517 Accuracy: Top1: 74.8477%, Top5: 98.7679% | [Test] Loss: 0.79242789 Accuracy: Top1: 72.5977%, Top5: 98.1543%
[Epoch 093] Time: 19.9797s | [Train] Loss: 0.69633920 Accuracy: Top1: 75.0108%, Top5: 98.7404% | [Test] Loss: 0.81515441 Accuracy: Top1: 71.6895%, Top5: 98.1348%
[Epoch 094] Time: 19.9289s | [Train] Loss: 0.69561482 Accuracy: Top1: 75.2635%, Top5: 98.7480% | [Test] Loss: 0.80818194 Accuracy: Top1: 71.7480%, Top5: 98.2227%
[Epoch 095] Time: 19.9447s | [Train] Loss: 0.69038915 Accuracy: Top1: 75.1901%, Top5: 98.8481% | [Test] Loss: 0.79274853 Accuracy: Top1: 72.2266%, Top5: 98.1641%
[Epoch 096] Time: 19.8810s | [Train] Loss: 0.69267213 Accuracy: Top1: 75.0885%, Top5: 98.8221% | [Test] Loss: 0.78780571 Accuracy: Top1: 72.6270%, Top5: 98.1250%
[Epoch 097] Time: 19.8666s | [Train] Loss: 0.68377860 Accuracy: Top1: 75.4588%, Top5: 98.7500% | [Test] Loss: 0.78600968 Accuracy: Top1: 73.3984%, Top5: 98.1348%
[Epoch 098] Time: 20.0861s | [Train] Loss: 0.67909379 Accuracy: Top1: 75.6979%, Top5: 98.8640% | [Test] Loss: 0.79713761 Accuracy: Top1: 72.5000%, Top5: 98.1641%
[Epoch 099] Time: 19.8992s | [Train] Loss: 0.68523177 Accuracy: Top1: 75.5612%, Top5: 98.7899% | [Test] Loss: 0.80559486 Accuracy: Top1: 72.6270%, Top5: 98.1152%
[Epoch 100] Time: 19.9412s | [Train] Loss: 0.68347289 Accuracy: Top1: 75.6780%, Top5: 98.7771% | [Test] Loss: 0.80071446 Accuracy: Top1: 72.7148%, Top5: 98.1250%
[Epoch 101] Time: 19.9976s | [Train] Loss: 0.66806124 Accuracy: Top1: 76.0726%, Top5: 98.8680% | [Test] Loss: 0.80075755 Accuracy: Top1: 72.4121%, Top5: 98.2812%
[Epoch 102] Time: 19.9783s | [Train] Loss: 0.66804612 Accuracy: Top1: 76.0280%, Top5: 98.9377% | [Test] Loss: 0.79310091 Accuracy: Top1: 72.9590%, Top5: 98.0664%
[Epoch 103] Time: 19.9254s | [Train] Loss: 0.66363192 Accuracy: Top1: 76.1029%, Top5: 98.9274% | [Test] Loss: 0.79215433 Accuracy: Top1: 72.5586%, Top5: 98.2812%
[Epoch 104] Time: 19.8977s | [Train] Loss: 0.66356975 Accuracy: Top1: 76.3827%, Top5: 98.8999% | [Test] Loss: 0.78637211 Accuracy: Top1: 72.9297%, Top5: 98.1934%
[Epoch 105] Time: 19.9491s | [Train] Loss: 0.65701539 Accuracy: Top1: 76.5920%, Top5: 98.9413% | [Test] Loss: 0.79181190 Accuracy: Top1: 72.5684%, Top5: 98.2227%
